event_id,event_name,show_id,show_start,show_end,ticketed,base_price
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054690,2016-11-28 11:00,2016-11-28 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054673,2016-11-11 11:00,2016-11-11 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054666,2016-11-04 11:00,2016-11-04 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054670,2016-11-08 11:00,2016-11-08 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054679,2016-11-17 11:00,2016-11-17 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054683,2016-11-21 11:00,2016-11-21 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054692,2016-11-30 11:00,2016-11-30 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054665,2016-11-03 11:00,2016-11-03 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054675,2016-11-13 11:00,2016-11-13 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054691,2016-11-29 11:00,2016-11-29 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054663,2016-11-01 11:00,2016-11-01 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054685,2016-11-23 11:00,2016-11-23 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054664,2016-11-02 11:00,2016-11-02 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054669,2016-11-07 11:00,2016-11-07 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054667,2016-11-05 11:00,2016-11-05 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054676,2016-11-14 11:00,2016-11-14 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054686,2016-11-24 11:00,2016-11-24 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054672,2016-11-10 11:00,2016-11-10 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054687,2016-11-25 11:00,2016-11-25 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054682,2016-11-20 11:00,2016-11-20 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054689,2016-11-27 11:00,2016-11-27 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054668,2016-11-06 11:00,2016-11-06 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054678,2016-11-16 11:00,2016-11-16 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054681,2016-11-19 11:00,2016-11-19 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054677,2016-11-15 11:00,2016-11-15 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054674,2016-11-12 11:00,2016-11-12 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054680,2016-11-18 11:00,2016-11-18 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054671,2016-11-09 11:00,2016-11-09 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054684,2016-11-22 11:00,2016-11-22 20:00,N,NULL
1019122,PIP's PLAYbox: Self-guided Activities - Nov,2054688,2016-11-26 11:00,2016-11-26 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054653,2016-10-22 11:00,2016-10-22 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054657,2016-10-26 11:00,2016-10-26 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054658,2016-10-27 11:00,2016-10-27 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054633,2016-10-02 11:00,2016-10-02 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054636,2016-10-05 11:00,2016-10-05 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054647,2016-10-16 11:00,2016-10-16 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054645,2016-10-14 11:00,2016-10-14 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054660,2016-10-29 11:00,2016-10-29 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054651,2016-10-20 11:00,2016-10-20 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054649,2016-10-18 11:00,2016-10-18 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054637,2016-10-06 11:00,2016-10-06 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054644,2016-10-13 11:00,2016-10-13 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054659,2016-10-28 11:00,2016-10-28 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054646,2016-10-15 11:00,2016-10-15 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054643,2016-10-12 11:00,2016-10-12 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054632,2016-10-01 11:00,2016-10-01 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054635,2016-10-04 11:00,2016-10-04 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054661,2016-10-30 11:00,2016-10-30 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054655,2016-10-24 11:00,2016-10-24 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054642,2016-10-11 11:00,2016-10-11 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054648,2016-10-17 11:00,2016-10-17 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054662,2016-10-31 11:00,2016-10-31 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054654,2016-10-23 11:00,2016-10-23 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054641,2016-10-10 11:00,2016-10-10 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054634,2016-10-03 11:00,2016-10-03 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054652,2016-10-21 11:00,2016-10-21 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054640,2016-10-09 11:00,2016-10-09 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054638,2016-10-07 11:00,2016-10-07 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054656,2016-10-25 11:00,2016-10-25 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054639,2016-10-08 11:00,2016-10-08 20:00,N,NULL
1019121,PIP's PLAYbox: Self-guided Activities - Oct,2054650,2016-10-19 11:00,2016-10-19 20:00,N,NULL
1018249,Celebrate December 2016 (Offsite community performances),2051822,2016-12-07 ,2016-12-07 ,N,NULL
1018249,Celebrate December 2016 (Offsite community performances),2051826,2016-12-23 ,2016-12-23 ,N,NULL
1018249,Celebrate December 2016 (Offsite community performances),2051824,2016-12-13 ,2016-12-13 ,N,NULL
1018249,Celebrate December 2016 (Offsite community performances),2051823,2016-12-13 ,2016-12-13 ,N,NULL
1018249,Celebrate December 2016 (Offsite community performances),2051825,2016-12-21 ,2016-12-21 ,N,NULL
1018249,Celebrate December 2016 (Offsite community performances),2051821,2016-12-05 ,2016-12-05 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051810,2016-12-13 ,2016-12-13 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051815,2016-12-15 ,2016-12-15 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051809,2016-12-12 ,2016-12-12 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051812,2016-12-14 ,2016-12-14 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051817,2016-12-16 ,2016-12-16 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051816,2016-12-16 ,2016-12-16 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051808,2016-12-12 ,2016-12-12 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051811,2016-12-13 ,2016-12-13 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051813,2016-12-14 ,2016-12-14 ,N,NULL
1018248,Huayi 2017 (Community Chinese Hand Puppetry Workshop),2051814,2016-12-15 ,2016-12-15 ,N,NULL
1018247,Celebrate December 2016 - New Year's Eve (Band A: Singapore Char Siew Baos! Band B: The Mad Company),2051791,2016-12-31 23:20,2016-12-31 23:50,N,NULL
1018247,Celebrate December 2016 - New Year's Eve (Band A: Singapore Char Siew Baos! Band B: The Mad Company),2051789,2016-12-31 20:06,2016-12-31 20:46,N,NULL
1018247,Celebrate December 2016 - New Year's Eve (Band A: Singapore Char Siew Baos! Band B: The Mad Company),2051788,2016-12-31 22:15,2016-12-31 22:55,N,NULL
1018247,Celebrate December 2016 - New Year's Eve (Band A: Singapore Char Siew Baos! Band B: The Mad Company),2051790,2016-12-31 21:10,2016-12-31 21:50,N,NULL
1018247,Celebrate December 2016 - New Year's Eve (Band A: Singapore Char Siew Baos! Band B: The Mad Company),2051787,2016-12-31 19:00,2016-12-31 19:40,N,NULL
1018245,Voices 2016 - Parent Child Singalong (by Angelina Choo),2051493,2016-12-11 13:00,2016-12-11 14:00,N,NULL
1018244,Voices 2016 -  Introduction to Show Choir singing (by Singapore Show Choir Academy),2051494,2016-12-11 14:30,2016-12-11 16:00,N,NULL
1018243,Voices 2016,2051777,2016-12-05 14:00,2016-12-05 18:00,N,NULL
1018243,Voices 2016,2051783,2016-12-08 14:00,2016-12-08 18:00,N,NULL
1018243,Voices 2016,2051779,2016-12-06 14:00,2016-12-06 18:00,N,NULL
1018243,Voices 2016,2051781,2016-12-07 14:00,2016-12-07 18:00,N,NULL
1018241,Voices 2016 - A Cappella (by The Outside Edition),2051456,2016-12-10 19:00,2016-12-10 19:30,N,NULL
1018240,Voices 2016 - A Cappella (by Acapellago),2051459,2016-12-10 22:00,2016-12-10 22:45,N,NULL
1018240,Voices 2016 - A Cappella (by Acapellago),2051457,2016-12-10 20:00,2016-12-10 20:30,N,NULL
1018239,Voices 2016 - A Cappella (by The Apex Project),2051458,2016-12-10 21:00,2016-12-10 21:30,N,NULL
1018238,Voices 2016 - Pop Ensembles (by Indonesia Pop Chorus by Rio Silaen),2051407,2016-12-09 19:15,2016-12-09 19:45,N,NULL
1018237,Voices 2016 - Pop Ensembles (by VocaBlends),2051408,2016-12-09 20:15,2016-12-09 20:45,N,NULL
1018236,Voices 2016 - Pop Ensembles (by TAS Voices),2051409,2016-12-09 21:15,2016-12-09 21:45,N,NULL
1018234,Voices 2016 - Introduction to A Cappella Singing (by Acapellago),2051496,2016-12-11 15:30,2016-12-11 16:30,N,NULL
1018233,Voices 2016 - Introduction to Choral Conducting (by Terrence Toh and EVOKX),2051452,2016-12-10 12:30,2016-12-10 13:30,N,NULL
1018232,Voices 2016 - Let's Find our Singing Voice (by Irene Jansen),2051497,2016-12-11 17:00,2016-12-11 18:00,N,NULL
1018231,Voices 2016 - A Fun Choral Education through Kodaly-inspired Games (by Albert Tay & Schola Cantorum ,2051453,2016-12-10 14:00,2016-12-10 15:00,N,NULL
1018230,Voices 2016 - Estill Voice Training (by Aaron Lim),2051454,2016-12-10 15:30,2016-12-10 16:45,N,NULL
1018229,Voices 2016 - Singing for Fun (by Yap Shing Min),2051455,2016-12-10 17:15,2016-12-10 18:15,N,NULL
1018228,Voices 2016 - Introduction to Beatboxing (by Kai),2051495,2016-12-11 14:00,2016-12-11 15:00,N,NULL
1018227,Voices 2016 - Young Adult Choirs (by Schola Cantorum Chamber Choir),2051444,2016-12-10 18:15,2016-12-10 18:45,N,NULL
1018226,Voices 2016 - Young Adult Choirs (by NYP Voice Ensemble),2051445,2016-12-10 19:15,2016-12-10 19:45,N,NULL
1018225,Voices 2016 - Young Adult Choirs (by EVOKX),2051446,2016-12-10 20:15,2016-12-10 20:45,N,NULL
1018224,Voices 2016 - Young Adult Choirs (by NTU Choir Alumni),2051447,2016-12-10 21:15,2016-12-10 21:45,N,NULL
1018223,"Voices 2016 -  A Cappella (by Versia, The Pitches, Amptitude, LED) ",2051491,2016-12-11 18:15,2016-12-11 19:15,N,NULL
1018222,"Voices 2016 - A Cappella (by SMU Voix, NUS Resonance, Vokatones, KR Acappella, Acapellago)",2051492,2016-12-11 19:45,2016-12-11 21:15,N,NULL
1018221,Voices 2016 - Part Song (by Q.R.S),2051462,2016-12-10 18:45,2016-12-10 19:15,N,NULL
1018221,Voices 2016 - Part Song (by Q.R.S),2051461,2016-12-10 16:00,2016-12-10 16:30,N,NULL
1018220,Voices 2016 - Part Song (by Popsical),2051503,2016-12-11 19:15,2016-12-11 19:45,N,NULL
1018220,Voices 2016 - Part Song (by Popsical),2051502,2016-12-11 16:00,2016-12-11 16:30,N,NULL
1018219,Voices 2016 - Chorus Singalong (by Terrence Toh & Evokx),2051465,2016-12-10 16:30,2016-12-10 17:30,N,NULL
1018218,Voices 2016 - Live-looping (by Kai),2051506,2016-12-11 16:30,2016-12-11 17:30,N,NULL
1018217,Voices 2016 - Large Choir (by The NUSChoir and The Vocal Consort),2051413,2016-12-09 22:00,2016-12-09 22:45,N,NULL
1018217,Voices 2016 - Large Choir (by The NUSChoir and The Vocal Consort),2051410,2016-12-09 19:00,2016-12-09 19:30,N,NULL
1018216,"Voices 2016 - Show Choir (by Voices Show Choir, MADDspace Adult Show Choir, Synchronix)",2051411,2016-12-09 20:00,2016-12-09 20:30,N,NULL
1018215,Voices 2016 - Show Choir (by Indonesia Pop Chorus by Rio Silaen),2051412,2016-12-09 21:00,2016-12-09 21:30,N,NULL
1018214,Voices 2016 - Stylised Singing - Classical (by Upbeat Acappella),2051469,2016-12-10 18:45,2016-12-10 19:00,N,NULL
1018214,Voices 2016 - Stylised Singing - Classical (by Upbeat Acappella),2051510,2016-12-11 20:30,2016-12-11 20:45,N,NULL
1018214,Voices 2016 - Stylised Singing - Classical (by Upbeat Acappella),2051473,2016-12-10 20:45,2016-12-10 21:00,N,NULL
1018214,Voices 2016 - Stylised Singing - Classical (by Upbeat Acappella),2051420,2016-12-09 21:30,2016-12-09 21:45,N,NULL
1018214,Voices 2016 - Stylised Singing - Classical (by Upbeat Acappella),2051474,2016-12-10 21:30,2016-12-10 21:45,N,NULL
1018214,Voices 2016 - Stylised Singing - Classical (by Upbeat Acappella),2051416,2016-12-09 19:30,2016-12-09 19:45,N,NULL
1018213,Voices 2016 - Stylised Singing - Barbershop Chorus (by The Noteables),2051417,2016-12-09 19:45,2016-12-09 20:00,N,NULL
1018213,Voices 2016 - Stylised Singing - Barbershop Chorus (by The Noteables),2051418,2016-12-09 20:30,2016-12-09 20:45,N,NULL
1018213,Voices 2016 - Stylised Singing - Barbershop Chorus (by The Noteables),2051475,2016-12-10 21:45,2016-12-10 22:00,N,NULL
1018213,Voices 2016 - Stylised Singing - Barbershop Chorus (by The Noteables),2051470,2016-12-10 19:30,2016-12-10 19:45,N,NULL
1018212,Voices 2016 - Stylised Singing - 90s RnB Boyband (by After Six ),2051509,2016-12-11 20:15,2016-12-11 20:30,N,NULL
1018212,Voices 2016 - Stylised Singing - 90s RnB Boyband (by After Six ),2051419,2016-12-09 20:45,2016-12-09 21:00,N,NULL
1018212,Voices 2016 - Stylised Singing - 90s RnB Boyband (by After Six ),2051508,2016-12-11 19:15,2016-12-11 19:30,N,NULL
1018212,Voices 2016 - Stylised Singing - 90s RnB Boyband (by After Six ),2051421,2016-12-09 21:45,2016-12-09 22:00,N,NULL
1018211,Voices 2016 - Stylised Singing - 60s Girl band (by One Heart One Voice),2051471,2016-12-10 19:45,2016-12-10 20:00,N,NULL
1018211,Voices 2016 - Stylised Singing - 60s Girl band (by One Heart One Voice),2051507,2016-12-11 19:00,2016-12-11 19:15,N,NULL
1018211,Voices 2016 - Stylised Singing - 60s Girl band (by One Heart One Voice),2051472,2016-12-10 20:30,2016-12-10 20:45,N,NULL
1018211,Voices 2016 - Stylised Singing - 60s Girl band (by One Heart One Voice),2051468,2016-12-10 18:30,2016-12-10 18:45,N,NULL
1018205,EDQ: CHRISTMAS SOIRÉE!,2051754,2016-12-23 18:30,2016-12-23 20:30,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051744,2016-12-23 11:00,2016-12-23 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051725,2016-12-04 11:00,2016-12-04 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051732,2016-12-11 11:00,2016-12-11 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051731,2016-12-10 11:00,2016-12-10 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051733,2016-12-12 11:00,2016-12-12 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051751,2016-12-30 11:00,2016-12-30 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051722,2016-12-01 11:00,2016-12-01 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051726,2016-12-05 11:00,2016-12-05 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051734,2016-12-13 11:00,2016-12-13 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051727,2016-12-06 11:00,2016-12-06 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051724,2016-12-03 11:00,2016-12-03 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051737,2016-12-16 11:00,2016-12-16 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051746,2016-12-25 11:00,2016-12-25 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051741,2016-12-20 11:00,2016-12-20 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051748,2016-12-27 11:00,2016-12-27 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051730,2016-12-09 11:00,2016-12-09 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051745,2016-12-24 11:00,2016-12-24 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051735,2016-12-14 11:00,2016-12-14 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051728,2016-12-07 11:00,2016-12-07 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051750,2016-12-29 11:00,2016-12-29 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051747,2016-12-26 11:00,2016-12-26 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051738,2016-12-17 11:00,2016-12-17 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051749,2016-12-28 11:00,2016-12-28 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051752,2016-12-31 11:00,2016-12-31 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051740,2016-12-19 11:00,2016-12-19 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051729,2016-12-08 11:00,2016-12-08 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051742,2016-12-21 11:00,2016-12-21 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051736,2016-12-15 11:00,2016-12-15 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051739,2016-12-18 11:00,2016-12-18 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051743,2016-12-22 11:00,2016-12-22 20:00,N,NULL
1018203,PIP's PLAYbox: Self-guided Activities - Dec,2051723,2016-12-02 11:00,2016-12-02 20:00,N,NULL
1018201,MBSC2017: Production Setup (Promenade),2051716,2016-12-31 23:55,2017-01-01 00:08,N,NULL
1018200,Marina Bay Countdown 2017 - Command Centre (SPF & Security),2051715,2016-12-31 00:00,2016-12-31 00:00,N,NULL
1018199,Celebrate December 2016: Nick Zavior,2051712,2016-12-31 18:30,2016-12-31 19:15,N,NULL
1018199,Celebrate December 2016: Nick Zavior,2051711,2016-12-31 17:00,2016-12-31 17:45,N,NULL
1018199,Celebrate December 2016: Nick Zavior,2051713,2016-12-31 20:00,2016-12-31 20:45,N,NULL
1018198,Celebrate December 2016: L.A.B.,2051708,2016-12-30 19:15,2016-12-30 20:00,N,NULL
1018198,Celebrate December 2016: L.A.B.,2051710,2016-12-30 21:45,2016-12-30 22:30,N,NULL
1018198,Celebrate December 2016: L.A.B.,2051709,2016-12-30 20:30,2016-12-30 21:15,N,NULL
1018197,Chamber Music Night Presented by Ensemble Reunion,2051705,2016-12-30 20:40,2016-12-30 21:30,N,NULL
1018197,Chamber Music Night Presented by Ensemble Reunion,2051704,2016-12-30 19:30,2016-12-30 20:25,N,NULL
1018196,Shanghai Yue Opera: A Test of Love,2051703,2016-12-30 21:30,2016-12-30 22:45,N,NULL
1018195,Pre-Adoption Briefing,2051701,2016-12-28 18:00,2016-12-28 18:30,N,NULL
1018194,Celebrate December 2016: Arpeggione Quartet,2051707,2016-12-30 20:15,2016-12-30 20:45,N,NULL
1018194,Celebrate December 2016: Arpeggione Quartet,2051706,2016-12-30 19:15,2016-12-30 19:45,N,NULL
1018194,Celebrate December 2016: Arpeggione Quartet,2051699,2016-12-29 19:15,2016-12-29 19:45,N,NULL
1018194,Celebrate December 2016: Arpeggione Quartet,2051700,2016-12-29 20:15,2016-12-29 20:45,N,NULL
1018193,What! Another Exhibition?,2051698,2016-12-29 20:30,2016-12-29 21:30,N,NULL
1018193,What! Another Exhibition?,2051697,2016-12-29 19:30,2016-12-29 20:15,N,NULL
1018192,Celebrate December 2016: Brass Nation,2051668,2016-12-24 19:15,2016-12-24 20:00,N,NULL
1018192,Celebrate December 2016: Brass Nation,2051670,2016-12-24 21:45,2016-12-24 22:30,N,NULL
1018192,Celebrate December 2016: Brass Nation,2051669,2016-12-24 20:30,2016-12-24 21:15,N,NULL
1018191,Celebrate December 2016: The Momma Shop,2051682,2016-12-25 21:45,2016-12-25 22:30,N,NULL
1018191,Celebrate December 2016: The Momma Shop,2051681,2016-12-25 20:30,2016-12-25 21:15,N,NULL
1018191,Celebrate December 2016: The Momma Shop,2051680,2016-12-25 19:15,2016-12-25 20:00,N,NULL
1018190,Celebrate December 2016: Walking on Water,2051686,2016-12-26 20:30,2016-12-26 21:15,N,NULL
1018190,Celebrate December 2016: Walking on Water,2051685,2016-12-26 19:15,2016-12-26 20:00,N,NULL
1018189,Private Vocal Recital by students of Li Guo Hua,2051694,2016-12-28 20:35,2016-12-28 21:55,N,NULL
1018188,Celebrate December 2016: Ms Lou (Peixin Lou),2051692,2016-12-27 20:15,2016-12-27 20:45,N,NULL
1018188,Celebrate December 2016: Ms Lou (Peixin Lou),2051696,2016-12-28 20:15,2016-12-28 20:45,N,NULL
1018188,Celebrate December 2016: Ms Lou (Peixin Lou),2051695,2016-12-28 19:15,2016-12-28 19:45,N,NULL
1018188,Celebrate December 2016: Ms Lou (Peixin Lou),2051691,2016-12-27 19:15,2016-12-27 19:45,N,NULL
1018187,My Belgian Sojourn,2051690,2016-12-27 19:30,2016-12-27 20:30,N,NULL
1018186,"Celebrate December! 2016 - Kexin, Bryan and Serena",2051689,2016-12-26 18:45,2016-12-26 19:15,N,NULL
1018186,"Celebrate December! 2016 - Kexin, Bryan and Serena",2051688,2016-12-26 17:45,2016-12-26 18:15,N,NULL
1018186,"Celebrate December! 2016 - Kexin, Bryan and Serena",2051687,2016-12-26 16:45,2016-12-26 17:15,N,NULL
1018185,Songful Evening with Friends,2051684,2016-12-26 20:45,2016-12-26 21:45,N,NULL
1018184,Wang Xi Feng,2051675,2016-12-25 19:30,2016-12-25 21:00,N,NULL
1018184,Wang Xi Feng,2051676,2016-12-25 21:15,2016-12-25 22:30,N,NULL
1018182,Celebrate December 2016: ACJC Choir,2051632,2016-12-21 19:15,2016-12-21 19:45,N,NULL
1018182,Celebrate December 2016: ACJC Choir,2051633,2016-12-21 20:15,2016-12-21 20:45,N,NULL
1018181,Celebrate December 2016: Mariam John,2051645,2016-12-22 20:15,2016-12-22 20:45,N,NULL
1018181,Celebrate December 2016: Mariam John,2051651,2016-12-23 19:15,2016-12-23 19:45,N,NULL
1018181,Celebrate December 2016: Mariam John,2051644,2016-12-22 19:15,2016-12-22 19:45,N,NULL
1018181,Celebrate December 2016: Mariam John,2051652,2016-12-23 20:15,2016-12-23 20:45,N,NULL
1018179,Celebrate December 2016: SherePunjab Bhangra,2051678,2016-12-25 16:25,2016-12-25 16:45,N,NULL
1018179,Celebrate December 2016: SherePunjab Bhangra,2051666,2016-12-24 16:25,2016-12-24 16:45,N,NULL
1018179,Celebrate December 2016: SherePunjab Bhangra,2051679,2016-12-25 17:25,2016-12-25 17:45,N,NULL
1018179,Celebrate December 2016: SherePunjab Bhangra,2051665,2016-12-24 15:25,2016-12-24 15:45,N,NULL
1018179,Celebrate December 2016: SherePunjab Bhangra,2051677,2016-12-25 15:25,2016-12-25 15:45,N,NULL
1018179,Celebrate December 2016: SherePunjab Bhangra,2051667,2016-12-24 17:25,2016-12-24 17:45,N,NULL
1018178,Celebrate December 2016: Kevin Loh & Hunter Mah,2051662,2016-12-24 16:45,2016-12-24 17:15,N,NULL
1018178,Celebrate December 2016: Kevin Loh & Hunter Mah,2051673,2016-12-25 17:45,2016-12-25 18:15,N,NULL
1018178,Celebrate December 2016: Kevin Loh & Hunter Mah,2051664,2016-12-24 18:45,2016-12-24 19:15,N,NULL
1018178,Celebrate December 2016: Kevin Loh & Hunter Mah,2051663,2016-12-24 17:45,2016-12-24 18:15,N,NULL
1018178,Celebrate December 2016: Kevin Loh & Hunter Mah,2051674,2016-12-25 18:45,2016-12-25 19:15,N,NULL
1018178,Celebrate December 2016: Kevin Loh & Hunter Mah,2051672,2016-12-25 16:45,2016-12-25 17:15,N,NULL
1018177,Sri Lanka - Singapore FTA Negotiations,2051661,2016-12-14 09:00,2016-12-14 18:00,N,NULL
1018177,Sri Lanka - Singapore FTA Negotiations,2051658,2016-12-13 14:00,2016-12-13 18:30,N,NULL
1018176,Celebrate December 2016: NUS Jazz Band,2051655,2016-12-23 21:45,2016-12-23 22:30,N,NULL
1018176,Celebrate December 2016: NUS Jazz Band,2051654,2016-12-23 20:30,2016-12-23 21:15,N,NULL
1018175,Talento XVI,2051650,2016-12-23 19:30,2016-12-23 20:45,N,NULL
1018174,A solo piano recital - by Fong Kai De,2051649,2016-12-23 20:25,2016-12-23 21:15,N,NULL
1018173,Sounds of Japan - An SJ50 Gala Concert,2051647,2016-12-23 20:30,2016-12-23 21:30,N,NULL
1018172,Chain by Lust,2051641,2016-12-21 21:00,2016-12-21 22:30,N,NULL
